id,subj2_war,subj2_adventure,subj2_comedy,subj2_biography,subj2_romance,subj2_drama,subj2_fantasy,subj2_family,subj2_sciencefiction,subj2_action,subj2_thriller,subj2_western,subj2_horror,subj2_mystery,subj2_crime,subj2_history,subj2_periodicals,subj2_others,speed,sentiment_avg,sentiment_vol,wordcount
PG5602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.28215182,.099469997,.0019816009,31442
PG5606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19367792,.12757,.0046638018,85212
PG5608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.28322095,.10258,.002581317,29255
PG561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.198524,.1143,.0058494182,100012
PG5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24754007,.15887,.0041518467,50587
PG5611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23586951,.12952,.0042895889,57622
PG56128,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.23497194,.10267,.0034681051,59479
PG56142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22902988,.09482,.0035447495,62355
PG5617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25655347,.1283,.0034067519,40994
PG562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22983524,.127,.0054682954,47553
PG5622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18888818,.15246999,.0044202511,78784
PG5623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.23384289,.13773,.003410673,40494
PG5626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25374937,.14488,.0031767958,31511
PG5629,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.22199099,.14388999,.0034959712,46380
PG5631,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,.21170029,.20614,.0062229927,61443
PG5632,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.18577909,.1548,.0072200252,68899
PG56322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2128993,.14903,.0062274183,82599
PG5633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.24146123,.11434,.003850698,63608
PG56340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.15230533,.15764,.0072198836,156987
PG5636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.15881211,.17942999,.0062438953,120501
PG564,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.19252971,.13613001,.0056084534,93346
PG5642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25672653,.092139997,.0028189239,40183
PG5643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21072853,.11889,.005307694,72716
PG56456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16333535,.14385,.0077283354,117595
PG56555,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.28464189,.14236,.0027985449,29914
PG56563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20667467,.14562,.0044023488,60249
PG5658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16221605,.12229,.0055306144,130131
PG5660,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.23876598,.13418999,.003205762,45893
PG5661,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,
PG5662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33567551,.12651999,.0025623934,19793
PG56652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3414894,.13937999,.0011778835,18027
PG5670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.22502814,.10513,.0039118957,54063
PG5671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26459181,.123,.0029364594,41436
PG5673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.21966955,.16663,.0048741954,50180
PG5674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.22223809,.14198001,.0030652529,48956
PG56743,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.22732751,.10813,.0034718099,50414
PG5675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21212325,.14858,.0040279101,67119
PG56752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22972526,.1442,.0041340659,67219
PG5676,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.27021331,.11431,.0047574793,34115
PG5677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18650131,.087289996,.0041230931,104454
PG5678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24673317,.12535,.0048256619,64909
PG5679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.31806478,.1071,.0027796321,35308
PG5680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22184922,.12108,.0060299393,100185
PG56831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24568908,.15172,.0049719345,38010
PG56870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21849222,.13157,.004209274,63467
PG56894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.20819558,.15783,.0045968806,49264
PG5695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.25871494,.10747,.0022718967,39320
PG56950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.23916821,.15654001,.0047111441,38770
PG5697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1958224,.10891,.0031966465,78518
PG5699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.2453174,.11983,.0035203723,34595
PG5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1733986,.1514,.0057727252,103768
PG5701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.36450207,.111,.00077138923,13002
PG5702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.23223305,.12605,.0050851339,60154
PG5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22710548,.12175,.0028006951,47024
PG5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21463594,.11047,.0039215861,60165
PG5707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25341547,.10971,.0054924237,39571
PG5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16071473,.13984001,.0069134901,130600
PG5709,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.16994837,.1444,.010778151,177792
PG57100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.26818362,.11354,.0027889034,37546
PG57137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2213729,.14580999,.0040227645,55711
PG57166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.1625284,.15964,.0090511022,144734
PG57171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.21232477,.10905,.0031248876,56048
PG5719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.14624581,.12298,.0058895214,180193
PG572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.30134884,.085869998,.0017953676,27719
PG5721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21854858,.13969,.005072196,61488
PG5725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.1776146,.1557,.0095610851,200794
PG5726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.25093138,.081430003,.0038775513,60750
PG5727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.38186419,.13266,.0010186507,12670
PG5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21634895,.16451,.0038934643,58165
PG573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18277523,.17159,.007393084,100436
PG5730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27270195,.15910999,.0039087385,46194
PG57305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24874423,.099569999,.002350043,43511
PG5731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2300422,.18988,.0042758663,49863
PG5732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2434846,.11518,.0045248917,43587
PG5735,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.19731632,.13162,.0053190235,95370
PG5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25913262,.17005,.0028180189,35709
PG5737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.18375166,.097460002,.0044273087,90307
PG5738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19224492,.11754,.0045259739,88249
PG5742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16925946,.11948,.0057827909,135329
PG57444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33605051,.12179,.0027239036,22305
PG5745,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.17010382,.12193,.005329391,119989
PG5746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19210301,.12503999,.0053786719,88533
PG5747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22099744,.14825,.0045460155,48114
PG5748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2214881,.1081,.0045638909,73632
PG5750,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.25194877,.13763,.0032664861,46598
PG5751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.22956955,.12003,.0034172479,57713
PG5752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.23321234,.13285001,.0050878418,55763
PG5753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.17843637,.12991001,.0077085467,160068
PG5754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.15621175,.13398001,.0068130544,156426
PG5755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.17432377,.15841,.0061297235,112546
PG5756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21956895,.14035,.0050937943,60687
PG5757,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.20398299,.18724,.0057484424,80509
PG5758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19511999,.11994,.0039810026,66000
PG5759,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.37573513,.14825,.00084063224,13993
PG5764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23883189,.13266,.0033408853,47476
PG5766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20973739,.15092,.0049528126,78464
PG5770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23001468,.10474,.0022700995,43848
PG5773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16440627,.14576,.0093437675,155529
PG5774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22507231,.11373,.0036648158,56485
PG5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18580741,.10882,.0047875806,96484
PG5777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.18877929,.10914,.0049870354,106129
PG5778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.21848652,.14386,.0041161831,54875
PG5779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20101395,.14304,.006305377,83631
PG5780,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23462631,.11444,.0033935185,48809
PG5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.39964384,.11121,.00072022399,12880
PG5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.37392512,.13914999,.0014658651,15427
PG5784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.34978503,.12628999,.0018568833,19153
PG5785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.34283096,.13754,.0023181762,23506
PG5786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33083335,.11352,.0021576949,22518
PG5787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33269042,.12501,.0026604994,23198
PG5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.29958892,.12474,.0030463212,39526
PG5791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.31350452,.14504001,.0015133322,21896
PG5792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.3182956,.13721,.0029585443,21845
PG5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.38704464,.098020002,.0015640592,14509
PG5794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.32798424,.10574,.0020767835,21838
PG5796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19976534,.13319001,.0069020432,123115
PG5797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20183793,.12216,.0064281006,99442
PG5798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3490859,.15794,.0017082955,16438
PG580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.14326265,.14327,.01007447,296191
PG5804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.34213871,.11061,.0020332909,16590
PG5805,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.19731215,.1146,.0044548549,75039
PG5807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20057283,.12072,.0048887427,74586
PG581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27994025,.13818,.0023562433,28881
PG5817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2073524,.14122,.0076533002,71982
PG5818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3233484,.13347,.0021895673,23738
PG5819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.31110826,.13797,.0021018356,23132
PG582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.31689537,.086960003,.0018631368,23293
PG5820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33162481,.16655999,.0019117879,20749
PG5821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3167893,.15730999,.0022056776,23380
PG5822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.31616449,.16851,.002351345,22437
PG5823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3276065,.15915,.0020677731,20984
PG5824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.32557967,.14583001,.002338422,22529
PG5825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.41676304,.14122,.00039380987,10850
PG5828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20150541,.11008,.0031258995,56378
PG5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.23133749,.11498,.0033069048,63919
PG583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.14096768,.12379,.0084112613,244110
PG5830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18520099,.22172999,.0055416906,70464
PG5832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.21422292,.13364001,.0040351483,52670
PG5833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.22217302,.16395999,.0042742193,46462
PG5835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.27978271,.15367,.0037293662,33576
PG5836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.36060098,.12466,.0023651037,18775
PG5837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.38452098,.12560999,.0012845371,13759
PG5838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.37641376,.13934,.0011189803,14369
PG5839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.38058737,.14308999,.00097828684,14997
PG584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.29315558,.14914,.0022855976,25138
PG5840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.41353515,.15166999,.0012420546,12163
PG5841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.38469556,.13411,.0011481432,14239
PG5843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.13168409,.15763,.0088398671,210310
PG5844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.33489621,.14323001,.0014188234,16372
PG5845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.35221878,.1283,.0013395173,15851
PG5846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.35688418,.1402,.0015236797,15633
PG5847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18218729,.12207,.0060081058,99312
PG5848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.30674365,.13593,.0018252947,21892
PG5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.32914579,.11453,.0020169672,22475
PG5867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24097881,.12804,.0041336711,48325
PG5869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26185662,.15144999,.0025500599,34385
PG587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21970302,.099359997,.011159536,76303
PG5871,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19281374,.13177,.0041276687,86200
PG5872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19378835,.13824999,.0054732002,83448
PG5873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.34853584,.11329,.001136083,16466
PG5874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19623524,.12907,.0053758826,78831
PG5875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22866791,.099420004,.0023562433,46518
PG588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.23542158,.14263999,.0044015143,47971
PG5882,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33470443,.11439,.0014980857,19106
PG589,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.17002285,.13257,.0065195584,100001
PG5893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22023532,.17735,.0048262328,52851
PG5894,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,.17499077,.13482,.0050406572,93802
PG5895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.21269061,.11512,.0042831381,58252
PG5896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.21002868,.14837,.0041576182,63510
PG5897,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.15343475,.13079,.010185425,203608
PG5898,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.19131871,.12805,.0068957871,110662
PG5900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.29322273,.090170003,.0042989976,29455
PG5901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,.21230742,.13637,.0036390002,56192
PG5902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.18340285,.14632,.0059608454,119460
PG5903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.2982226,.13981,.0030287874,28283
PG5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.41515821,.16942,.0014088646,12518
PG5907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.32900119,.12981001,.0023168556,21558
PG5910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.32829621,.1469,.0021371695,20400
PG5912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.43741989,.14962,.00031524216,10733
PG5915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26812899,.16169,.0036315625,37395
PG5916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25540876,.14909001,.0037757247,43963
PG5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.36216852,.13282,.0015340904,16843
PG5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.15398377,.14591999,.010715196,215069
PG5922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.35022935,.13880999,.0015792502,17347
PG5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.4030686,.15133999,.0015354864,12956
PG5924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.41710791,.13970999,.00079995918,11843
PG5925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.43351081,.14833,.0008467997,11878
PG5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.4412595,.13375001,.0003481553,10528
PG593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20300612,.11436,.0065890802,87849
PG5930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.39031154,.14114,.0013308823,14018
PG5933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.35271922,.14123,.0025109495,17189
PG5934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.3685073,.13314,.0020169672,16488
PG5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26713142,.1505,.0029410422,36308
PG5940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,
PG5946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.15316771,.14018001,.0070179855,209760
PG5947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.32779369,.13716,.0023225294,19879
PG5948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25181952,.10619,.0034642194,40310
PG5950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.14845619,.14303,.0062713362,196122
PG5951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.26259527,.17053001,.0053377696,47011
PG5952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.25317544,.10845,.0032052847,42223
PG5953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.20079532,.16151001,.0041681328,60060
PG5955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.35065767,.11626,.0012327371,15408
PG5956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.24793118,.12354,.0033424424,47112
PG5957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22713473,.14751001,.0039169523,62400
PG5959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.13636662,.14752001,.0078740083,224039
PG5960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.36169812,.17411,.00092212873,13408
PG5961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.22584338,.11848,.0040299864,62548
PG5962,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.19080789,.15370999,.0064086113,79659
PG5963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.19093117,.14719,.0043724659,84934
PG5964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.16532758,.12603,.0074338219,186383
PG5965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,.20337684,.12045,.0041283607,65543
